FID,INTERACTION_ID,INTERACTIONS
725881,540371,9
460287,698682,9
519961,385955,9
537227,442928,9
725881,304788,9
379625,321969,9
511656,602,9
725881,442685,9
238032,718636,9
424882,347285,9
441567,537227,9
14882,20910,9
742659,824847,9
813938,537227,9
725881,813944,9
265969,385955,9
725881,446914,9
238032,518617,9
260657,279037,9
533973,196865,9
406815,531162,9
783797,230238,9
516025,20909,9
599648,343261,9
563445,574064,9
608923,12741,9
370263,357545,9
408746,508723,9
324808,255081,9
245124,477292,9
682531,321969,9
464802,602,9
725881,235984,9
267066,537227,9
499575,375831,9
420540,784830,9
272115,321969,9
627459,15983,9
758644,321969,9
514366,300898,9
535243,612196,9
786858,421362,9
509624,243719,9
284439,354775,9
404803,602,9
613326,506886,9
537227,534489,9
348154,355110,9
354156,366713,9
262301,389808,9
501087,755466,9
405579,253746,9
385955,537227,9
444033,265323,9
786858,424537,9
7464,565051,9
786858,488159,9
257680,537227,9
472922,453680,9
637743,435557,9
534280,530826,9
786858,269276,9
725881,340914,9
535238,373258,9
786858,536681,9
786858,464635,9
501167,531162,9
812204,231354,9
702530,767,9
307913,321969,9
404429,531162,9
352224,321969,9
262566,612367,9
426518,537227,9
786858,516519,9
472922,820010,9
816433,602,9
423036,396484,9
816433,310710,9
405579,412805,9
542585,508642,9
421078,230238,9
537227,669960,9
786858,542573,9
746554,537227,9
663345,531162,9
537227,511704,9
290692,12142,9
476707,366713,9
460287,439015,9
525991,721638,9
472922,512238,9
278653,531154,9
454133,385955,9
292506,621578,9
385830,590111,9
400242,366208,9
725881,365860,9
460287,803170,9
430244,602,9
460287,279960,9
452393,343261,9
243719,337018,9
511184,511131,9
454169,321969,9
521317,12142,9
268533,537227,9
675907,537227,9
613326,366713,9
424407,343261,9
4914,7791,9
449793,436577,9
473086,403636,9
537227,538652,9
625409,343261,9
786858,612443,9
238853,535036,9
487389,385955,9
562550,366713,9
563445,416649,9
279438,531162,9
419521,388302,9
629540,253127,9
434202,419388,9
401987,230238,9
302433,537227,9
500457,502660,9
563445,A4594380C0EBEED6516687E0BDDFB3B24EA52C51,9
621342,239748,9
631749,597941,9
467135,470945,9
393839,366713,9
285998,302556,9
451909,20909,9
364927,11528,9
531162,357554,9
448043,521121,9
786858,432710,9
739568,602,9
816433,14532,9
423848,385955,9
260657,630230,9
318864,565051,9
460287,271878,9
601169,2211,9
7012,798208,9
20596,276562,9
539971,537227,9
786858,287867,9
632282,526510,9
456596,366713,9
390357,537227,9
354775,531162,9
621391,4482,9
290118,766203,9
496614,537227,9
494766,321969,9
825547,826315,9
1918,20909,9
414004,436577,9
511674,565051,9
617,473185,9
455956,321969,9
528487,366713,9
460287,422899,9
277296,442606,9
718636,343855,9
637069,19328,9
511479,230238,9
262301,273442,9
501087,637069,9
650888,422233,9
441632,321969,9
262301,8447,9
398364,386213,9
786858,271612,9
509389,366713,9
510335,321969,9
218369,14351,9
725881,392534,9
725881,513176,9
218369,211205,9
445796,374498,9
650888,276506,9
364927,281429,9
524440,339563B555C9FA37A67E62A9062A5ABA9D5374B7,9
249122,249455,9
355110,196444,9
393219,321969,9
385955,10636,9
473086,357554,9
440537,537227,9
296050,12626,9
413352,287173,9
463981,537227,9
786858,254120,9
238032,526510,9
563445,434038,9
758623,321969,9
473086,510083,9
597483,321969,9
466877,281289,9
236587,537227,9
461351,20909,9
510831,281836,9
13201,20909,9
503372,366713,9
251860,385955,9
318447,532378,9
460287,451622,9
786858,568514,9
725881,303290,9
509300,321969,9
251472,537243,9
460287,511530,9
10066,20701,9
441586,537227,9
442770,305058,9
621418,10636,9
324808,250263,9
512202,321969,9
645767,243719,9
537227,748270,9
343997,385955,9
445395,602,9
483365,354775,9
374189,369617,9
343964,814855,9
406564,644667,9
786858,406882,9
537809,536636,9
306729,621418,9
618597,793906,9
531162,320568,9
232653,190075,9
242120,321969,9
284439,629540,9
374189,4639,9
786858,813759,9
294370,602,9
563445,577934,9
537227,471810,9
545121,20909,9
427732,385955,9
472922,472643,9
460287,739028,9
537227,636723,9
476047,283222,9
473086,439610,9
20596,446697,9
473086,560607,9
408746,491527,9
284679,8152,9
214867,343261,9
527068,281289,9
268608,565051,9
786858,633488,9
511674,234616,9
460287,816106,9
511479,398028,9
623702,385955,9
216128,18148,9
531162,206,9
421078,602,9
428498,565051,9
786858,664134,9
460287,514857,9
500474,20909,9
625770,459311,9
642075,377731,9
786858,298875,9
218814,219631,9
374189,383920,9
786858,299727,9
786858,473844,9
460287,13861,9
460287,685171,9
496315,366713,9
460287,18384,9
285604,565051,9
284439,435160,9
472922,337710,9
816433,481476,9
460287,306610,9
374189,279526,9
445395,20909,9
268639,12741,9
537227,799365,9
786858,383106,9
793906,628100,9
537227,534521,9
482959,366713,9
812204,13089,9
238032,535199,9
350698,350037,9
507897,321969,9
450425,454300,9
377260,366713,9
514120,535736,9
392447,321969,9
324808,326770,9
540468,19328,9
218142,508744,9
472922,490420,9
786858,319376,9
432952,816011,9
460287,502822,9
455965,230238,9
725881,492702,9
742659,825056,9
670648,431296,9
384270,321969,9
514701,366713,9
803170,694352,9
260657,414955,9
531162,416401,9
500861,2755,9
786858,432744,9
420538,537227,9
537227,257680,9
400242,262938,9
450425,424253,9
196041,580948,9
9391,16567,9
259597,20909,9
250671,565051,9
397392,15983,9
460287,385126,9
702530,269405,9
472922,441509,9
786858,436613,9
786858,277085,9
419545,537227,9
563445,211159,9
406564,784277,9
786858,243932,9
511192,321969,9
786858,441458,9
379835,20909,9
452605,531162,9
324808,300564,9
544462,321969,9
502743,385955,9
746457,825264,9
702530,355271,9
460608,343622,9
198783,2211,9
284439,9856,9
525847,230238,9
786858,683433,9
786858,275717,9
413852,602,9
579282,366713,9
460287,792397,9
816433,416898,9
285062,343261,9
531162,492266,9
331237,565051,9
537227,534609,9
473086,515641,9
499575,355110,9
443825,314464,9
374189,20283,9
406564,423311,9
537227,560621,9
558788,537227,9
460287,7055,9
786858,299645,9
524440,0D9C2D6DA90A754DF589265B531F2D07F4E88CDB,9
786858,306397,9
541654,3642,9
424658,602,9
561256,314532,9
533965,196865,9
460860,20910,9
472922,445475,9
1137,3,9
258848,565051,9
481124,321969,9
786858,259918,9
531652,12921,9
473086,419610,9
702530,226538,9
610680,12741,9
786858,605847,9
473086,13674,9
444323,253127,9
327687,269321,9
248611,395053,9
513471,321969,9
304465,253127,9
725881,373861,9
284439,385766,9
372685,388302,9
250774,321969,9
474514,320215,9
702530,403619,9
653418,266165,9
507911,420554,9
668295,236812,9
509166,385955,9
460287,786482,9
426178,386287,9
601045,3,9
12990,15983,9
473086,380030,9
324808,319618,9
262301,510364,9
537227,514036,9
725881,536469,9
12785,191501,9
777877,253127,9
460287,481394,9
404871,407704,9
374189,195224,9
563445,512942,9
341404,12741,9
768630,12741,9
563445,388216,9
574187,343261,9
473086,269888,9
504918,321969,9
420496,253127,9
786858,258867,9
444033,4482,9
528025,8942,9
760567,518184,9
324808,322979,9
490038,449882,9
531162,451534,9
786858,631227,9
460287,448209,9
508655,12626,9
812204,381293,9
601693,343261,9
502660,513986,9
322356,470487,9
206,12142,9
725881,365843,9
537227,515309,9
218142,514115,9
816433,447323,9
621342,12142,9
511898,409926,9
390126,343261,9
509874,385955,9
374189,321301,9
537227,461523,9
504131,423311,9
260657,211186,9
786858,393463,9
460608,4567,9
786858,358061,9
475326,602,9
194604,390273,9
236578,537227,9
288160,312248,9
226292,321969,9
786858,765205,9
433375,20909,9
786858,766060,9
312486,5431,9
786858,549241,9
786858,337710,9
565422,230238,9
537227,560942,9
786858,511846,9
427830,321969,9
537227,810919,9
441632,20909,9
753944,374339,9
786858,251629,9
460287,235170,9
416401,531162,9
494688,321969,9
460287,379581,9
544025,385955,9
499802,501087,9
398596,13803,9
537227,322803,9
816433,449748,9
428549,366713,9
548794,12142,9
816433,417299,9
260657,1606,9
424882,475326,9
542598,537227,9
532386,8035,9
234616,422233,9
17069,536359,9
401987,321969,9
467135,230238,9
469908,291302,9
501087,521086,9
234616,431089,9
403298,321969,9
537227,460026,9
537227,534216,9
399486,385955,9
422657,384087,9
477435,230238,9
554100,291942,9
725881,262281,9
766644,321969,9
537227,508849,9
441404,409926,9
535389,8004,9
20624,187797,9
734400,602,9
334811,385830,9
460287,808490,9
490427,531162,9
472922,773975,9
537227,301657,9
786858,658748,9
408746,353819,9
747413,419273,9
531162,451903,9
434202,493739,9
600593,328883,9
421163,323070,9
5395,12193,9
188865,366713,9
473086,16341,9
460287,476277,9
460287,420374,9
509256,471160,9
401490,281289,9
537227,313584,9
460287,429894,9
450803,537227,9
385507,281289,9
460287,429694,9
786858,518364,9
373258,317794,9
329323,537227,9
537227,304925,9
534113,12142,9
420540,510956,9
278653,311933,9
725881,307182,9
324808,397186,9
786858,376758,9
753817,602,9
304536,366713,9
649057,408222,9
284439,600108,9
515494,190218,9
345047,20909,9
725881,599635,9
521405,230238,9
504011,343261,9
500263,366713,9
256829,602,9
531162,318816,9
466111,777893,9
508926,353819,9
498134,448456,9
473086,485152,9
258665,537227,9
428341,288204,9
725881,507174,9
449044,409573,9
308536,253127,9
563445,707596,9
600593,513471,9
11124,10947,9
519142,20909,9
514186,537227,9
452094,20909,9
420374,20909,9
786858,545464,9
538722,318908,9
460287,292227,9
281893,602,9
301202,307182,9
480682,3,9
499579,309715,9
534207,385955,9
433997,375831,9
786858,604141,9
740497,824516,9
786858,326177,9
694444,738978,9
434202,12626,9
786858,455569,9
531162,382827,9
758667,321969,9
460287,516256,9
702530,437433,9
460287,211186,9
725881,813938,9
229750,12741,9
786858,308150,9
411778,385955,9
742300,824812,9
473086,467746,9
535208,518129,9
500500,350698,9
537227,464828,9
786858,293174,9
253954,531162,9
786858,299973,9
324808,272015,9
284439,461302,9
284439,288578,9
460608,321484,9
479657,12741,9
790057,343261,9
251472,300898,9
786858,295596,9
528707,262938,9
508765,230238,9
468256,401785,9
473061,321969,9
511530,15983,9
532578,420657,9
506408,537227,9
602,368422,9
528149,15983,9
537664,196865,9
786858,509826,9
593311,343261,9
535238,331026,9
272178,537227,9
243719,201043,9
386264,416361,9
392273,321969,9
284439,618900,9
508158,230238,9
460287,512117,9
460287,378055,9
813918,537227,9
725881,799677,9
408309,230238,9
334811,633693,9
502743,321969,9
501052,391114,9
440555,14351,9
786858,445530,9
674216,321969,9
652668,321969,9
786858,528880,9
816433,443245,9
758595,321969,9
718636,322662,9
777877,321969,9
538306,357554,9
309242,602,9
786858,502829,9
473086,515927,9
537227,605951,9
396659,391497,9
523225,230238,9
786858,632418,9
448200,645771,9
514366,321969,9
523225,20909,9
301794,537227,9
786858,411779,9
266854,12741,9
531062,230238,9
405579,414304,9
260657,398824,9
451903,20909,9
485152,230238,9
786858,548037,9
482881,531162,9
385830,334811,9
802613,429767,9
260657,307834,9
520378,537227,9
500898,402885,9
307881,537227,9
324808,298902,9
702530,702530,9
306610,311933,9
4877,645771,9
633405,537227,9
535736,384359,9
512800,10636,9
460287,426338,9
436544,321969,9
537227,439702,9
526370,12741,9
786858,227551,9
725881,534507,9
675728,321969,9
527068,12142,9
725881,256470,9
272906,259196,9
292506,445796,9
294019,294019,9
397392,436577,9
637069,501087,9
508944,261598,9
537227,642758,9
230147,438719,9
419991,628648,9
473086,502871,9
511274,230238,9
455449,645771,9
448613,565051,9
537227,616962,9
250671,20909,9
406952,321969,9
460608,350228,9
284439,239748,9
521630,385955,9
376177,602,9
786858,486354,9
472922,440212,9
13030,541292,9
537227,253452,9
502952,12741,9
498402,537227,9
644823,648887,9
242683,537227,9
595979,239748,9
4567,602,9
512446,350139,9
524440,ABA20AABCE7A59735967B4F2784D088F7C3057E6,9
460287,340132,9
430244,508723,9
235224,21016,9
501087,816668,9
379835,602,9
786858,514604,9
786858,688082,9
758731,321969,9
425589,508158,9
738978,99,9
398596,391793,9
364927,232653,9
9270,263339,9
501667,366713,9
460287,12756,9
786858,426435,9
262301,348569,9
789116,531269,9
427349,370162,9
631478,12142,9
512323,281289,9
605092,8438,9
537227,490513,9
260657,509624,9
725881,392549,9
786858,485296,9
472922,479226,9
354775,4482,9
786858,251613,9
786858,661704,9
786858,300117,9
704506,20909,9
328757,321969,9
475275,7806,9
327687,709991,9
607886,321969,9
218142,511792,9
455910,321969,9
812204,616,9
509215,366713,9
374189,17655,9
641107,309710,9
537227,481945,9
473086,301840,9
261245,281551,9
670648,306501,9
506416,385955,9
394023,531162,9
263664,14464,9
502586,321969,9
789091,238032,9
705467,637319,9
238032,505849,9
375727,262938,9
537227,392460,9
504011,245017,9
786858,312555,9
374189,20362,9
786858,621738,9
493964,321969,9
196041,421001,9
692964,572999,9
592025,12741,9
537227,508688,9
484844,412805,9
477292,477292,9
737077,537243,9
460287,665738,9
537227,463958,9
383049,321969,9
449776,20909,9
472922,545384,9
324808,243085,9
389808,1768,9
255497,12741,9
725881,768448,9
348561,321969,9
816433,522602,9
374189,8192,9
537227,407385,9
354733,388302,9
324808,256039,9
618597,526763,9
315057,537227,9
472922,276205,9
786858,459837,9
210833,427904,9
579848,819013,9
504945,366713,9
740099,824663,9
537227,510677,9
230238,230238,9
562503,446697,9
786858,411625,9
814082,12142,9
446139,456155,9
537227,574533,9
302320,276069,9
531162,260433,9
472922,375193,9
434202,508616,9
816651,366713,9
600855,17454,9
816433,398028,9
317868,321969,9
451909,602,9
786858,680473,9
308457,12142,9
441803,234327,9
637743,302545,9
472922,498435,9
786858,311134,9
504131,200375,9
568649,12142,9
421971,409926,9
786858,424654,9
812204,817307,9
416398,256500,9
507384,400028,9
306729,646642,9
802625,15211,9
725881,519734,9
786858,456052,9
420540,404134,9
531162,379750,9
226690,495464,9
292506,602,9
325198,645771,9
500235,500988,9
464802,565051,9
499405,15983,9
260657,579292,9
270504,237973,9
786858,404659,9
509823,253127,9
786858,514672,9
786858,16098,9
460287,1214,9
284439,415225,9
312451,537227,9
786858,270667,9
435072,321969,9
511656,20909,9
725881,474191,9
537227,14719,9
537227,791026,9
377731,230238,9
508765,385955,9
490513,537227,9
460287,189762,9
511241,468247,9
711494,696601,9
786858,450304,9
531162,15211,9
817637,382146,9
312211,321969,9
537227,409989,9
786858,497189,9
519142,230238,9
6596,1325,9
601058,415368,9
670648,733256,9
758723,321969,9
510079,385955,9
524440,AB0AC6673984E8B48CE9ED5E4FAC228B4219CE1F,9
768624,246905,9
514452,515845,9
786858,428315,9
292506,294370,9
786858,436623,9
510798,321969,9
393285,12741,9
503793,321969,9
786858,511783,9
345093,385793,9
537227,535003,9
308045,10636,9
537227,535036,9
670648,800182,9
725881,534609,9
16255,321969,9
473086,453489,9
249647,436577,9
389207,247143,9
475275,13203,9
467897,10636,9
188169,2904,9
412843,200530,9
460287,291686,9
473086,302229,9
444797,192207,9
285462,538388,9
725881,507154,9
535953,531162,9
324790,344062,9
323144,253127,9
418628,602,9
319721,319999,9
482959,10636,9
502908,368021,9
389212,385955,9
511674,318908,9
507578,366713,9
657944,537227,9
786858,294195,9
291942,315721,9
419517,12142,9
12493,15983,9
725881,548641,9
549993,321969,9
308094,382384,9
386287,390273,9
422233,20909,9
262301,719436,9
300898,20910,9
383877,538388,9
472922,14730,9
460287,273394,9
396644,18552,9
518184,546830,9
285998,332502,9
472922,469844,9
550779,321969,9
786858,402886,9
670648,509047,9
730158,388302,9
533075,321969,9
460287,499057,9
314353,20909,9
508261,421000,9
770840,537227,9
284439,441632,9
260657,200530,9
423036,597941,9
291942,353603,9
432952,816106,9
285998,375831,9
725881,507231,9
400242,501169,9
440334,602,9
547327,366713,9
308827,409926,9
441309,195792,9
440176,602,9
511704,537227,9
427349,639629,9
805194,537227,9
563445,7534252DAE016F0D9A5A22E1AD44F199DB6F05DC,9
194604,420359,9
821566,415333,9
725881,813935,9
20596,17356,9
812204,761144,9
434202,420374,9
262301,413213,9
365209,20909,9
786858,513630,9
423311,590111,9
429180,537227,9
516408,366713,9
324808,241523,9
458764,290118,9
509028,537227,9
812204,709819,9
612150,5650,9
786858,238825,9
786858,585080,9
18600,408746,9
461134,253127,9
251791,388302,9
1020,217248,9
296687,8447,9
400242,488926,9
408746,328300,9
528107,602,9
773811,14230,9
421422,366713,9
816433,330802,9
287136,19328,9
501087,612743,9
523085,813488,9
816433,245124,9
459307,321969,9
420540,458655,9
472922,336567,9
385955,8685,9
725881,471810,9
593816,343261,9
12626,3,9
599144,5EFAB6F5229CEB4DE87B51FB94A154F73FC0C96F,9
537657,196865,9
307726,385955,9
725881,812345,9
262301,340986,9
191775,645771,9
403450,366713,9
415305,612988,9
473086,727011,9
786858,354156,9
460287,222340,9
284439,270504,9
473086,431089,9
571368,12239,9
535736,188169,9
250974,321969,9
401793,565051,9
533957,196865,9
537227,442858,9
535199,230238,9
786858,454555,9
15069,3642,9
447226,509382,9
460287,351803,9
447515,366713,9
450425,395364,9
554100,15983,9
535036,2252,9
12921,20909,9
786858,599159,9
250739,509971,9
537227,235383,9
537227,445890,9
511674,12048,9
463031,287806,9
